supporterwallet,first_date,last_date,first_from,first_to,last_from,last_to,txn_count,Wallet_Age,Wallet_Age(Erc20),to_count,from_count,erc_to,erc_from,TDD
0x2221d0103285B4461E04b3A233A086939A16e269,1638000318,1682590955,0x4ad64983349c49defe8d7a4686202d24b25d0ce8,0x2221d0103285b4461e04b3a233a086939a16e269,0x2221d0103285b4461e04b3a233a086939a16e269,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,21,523,281,0,31,0,1,24.142857142857142
0x96e3BAA591C9Cf4d5f44dd44D02A3d4cE9290ac2,1604085693,1605479713,0xe88a3426b9ee6063e13a8a608fe25cc4630156ed,0x96e3baa591c9cf4d5f44dd44d02a3d4ce9290ac2,0x96e3baa591c9cf4d5f44dd44d02a3d4ce9290ac2,0xcc50953a743b9ce382f423e37b07efa6f9d9b000,2607,916,916,0,100,0,100,0.0207134637514384
0xf93992f0Ef9D546B69C58E05de663771F91f38AB,1666617935,1683191243,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xf93992f0ef9d546b69c58e05de663771f91f38ab,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0xf93992f0ef9d546b69c58e05de663771f91f38ab,32,192,164,0,39,0,4,5.5
0x7b062691Adfc2036118bd611e38EE6E5Da707B57,1676520155,1682593403,0x545d923b84459370b04e4a4df7a5a0a29eb47f4e,0x7b062691adfc2036118bd611e38ee6e5da707b57,0x7b062691adfc2036118bd611e38ee6e5da707b57,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,2,77,0,0,3,0,0,35.0
0x0B33D76972F7F43b561e198D379aD15B7E1cB4b9,1610195569,1682591963,0x1fe9bf3c976ee77e5c48251c80c7bcb11148943c,0x0b33d76972f7f43b561e198d379ad15b7e1cb4b9,0x0b33d76972f7f43b561e198d379ad15b7e1cb4b9,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,47,845,793,0,63,0,26,17.29787234042553
0xdB8A57f4111c55F0439ed8Aa4817424dE75a1F09,1635785279,1682759615,0xf5f3436a05b5ced2490dae07b86eb5bbd02782aa,0xdb8a57f4111c55f0439ed8aa4817424de75a1f09,0xdb8a57f4111c55f0439ed8aa4817424de75a1f09,0x6b175474e89094c44da98b954eedeac495271d0f,72,549,548,0,94,0,42,6.166666666666667
0x2Ee0D9ad9B65Ee00Af2921022d7769418680eD87,1677147959,1682592575,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x2ee0d9ad9b65ee00af2921022d7769418680ed87,0x2ee0d9ad9b65ee00af2921022d7769418680ed87,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,59,70,57,0,66,0,5,0.7627118644067796
0xB4FaD1F156E5E5Ca6785C233ED161F626D9a713B,1670913755,1682592647,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xb4fad1f156e5e5ca6785c233ed161f626d9a713b,0xb4fad1f156e5e5ca6785c233ed161f626d9a713b,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,2,142,142,0,3,0,2,67.0
0xbe37Ede7DBc213e1c25e0f885cDBe91E2F4E9C45,1670388131,1682593571,0x353fed169c5a347f9e1acd41d56e1df697d201ce,0xbe37ede7dbc213e1c25e0f885cdbe91e2f4e9c45,0xbe37ede7dbc213e1c25e0f885cdbe91e2f4e9c45,0xf6b24544ca2581deef881bc7aaef0389da78c15d,3,148,0,0,4,0,0,47.0
0x6B04d20948F468eea1f1B7c78CC8f15813a54A59,1682592503,1682592995,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x6b04d20948f468eea1f1b7c78cc8f15813a54a59,0x6b04d20948f468eea1f1b7c78cc8f15813a54a59,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,1,7,0,0,2,0,0,0.0
0xDaC0B6F3b00c159FC26CD9E153D7f0E60597e207,1637239259,1674556259,0x546911aa23511b9b023d4cfa2d97b82f4d423a71,0xdac0b6f3b00c159fc26cd9e153d7f0e60597e207,0xdac0b6f3b00c159fc26cd9e153d7f0e60597e207,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,83,532,532,0,100,0,41,4.831325301204819
0x0607C08F1DD06B2565887410BF05a5287f549D58,1682593007,1682593223,0xc3ae71fe59f5133ba180cbbd76536a70dec23d40,0x0607c08f1dd06b2565887410bf05a5287f549d58,0x0607c08f1dd06b2565887410bf05a5287f549d58,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,1,7,0,0,2,0,0,0.0
0x548a8eA85584A1B1649dd897De2eD97C8dAF0F1e,1656063319,1682588291,0x548a8ea85584a1b1649dd897de2ed97c8daf0f1e,0x9a5a3d4b683f2df36baa3600b09267e2aef89706,0x548a8ea85584a1b1649dd897de2ed97c8daf0f1e,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,30,314,166,0,33,0,20,10.033333333333331
0xa5B7Cf647b331cde967D661746F46Fa2731dF1C7,1656063319,1682588207,0xa5b7cf647b331cde967d661746f46fa2731df1c7,0x9a5a3d4b683f2df36baa3600b09267e2aef89706,0xa5b7cf647b331cde967d661746f46fa2731df1c7,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,20,314,166,0,23,0,12,15.1
0xcCa80C408d40Be4e7664128975a8355C1029Bd43,1656063376,1682588135,0xcca80c408d40be4e7664128975a8355c1029bd43,0x9a5a3d4b683f2df36baa3600b09267e2aef89706,0xcca80c408d40be4e7664128975a8355c1029bd43,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,26,314,166,0,29,0,13,11.615384615384617
0xf502cEb03b69145E077B82C018d223D40dca654e,1654230143,1682588051,0xf502ceb03b69145e077b82c018d223d40dca654e,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xf502ceb03b69145e077b82c018d223d40dca654e,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,28,335,175,0,32,0,11,11.392857142857142
0xC27b7Afb09b3751348949d91679EF69DD2D1da57,1620973808,1663138363,0xf3e36ad56aa85abdacc18c02d19509ae4f7d5899,0xc27b7afb09b3751348949d91679ef69dd2d1da57,0xc27b7afb09b3751348949d91679ef69dd2d1da57,0x69cf8871f61fb03f540bc519dd1f1d4682ea0bf6,220,720,725,0,100,0,73,0.65
0xA0901C7b8177fb3645B64D618cfD94a688270f9C,1513229232,1523693576,0x303e33b483b5df3148cb2eaa1c17c486531ddf31,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,0xa681aa05399c323442a6622a61717312a879ec25,3275,1967,1901,0,100,0,100,0.0033587786259541
0xE67A538720b223affA72DD092C22f16B08A87963,1659079564,1682851031,0xcb0460d37fca5178ff75cd279910973e68fcc4c6,0xe67a538720b223affa72dd092c22f16b08a87963,0xe67a538720b223affa72dd092c22f16b08a87963,0x80c67432656d59144ceff962e8faf8926599bcf8,49,279,206,0,64,0,2,5.224489795918367
0xbe81E43fD3ee937923c001C355EA168426C827b7,1654380184,1674973187,0x19c1f555161621a1ec6e516d068313552a05203b,0xbe81e43fd3ee937923c001c355ea168426c827b7,0xbe81e43fd3ee937923c001c355ea168426c827b7,0xc4a5025c4563ad0acc09d92c2506e6744dad58eb,163,334,162,0,100,0,1,0.4723926380368098
0xB37047c8Ba0E13F8cA93D9088fAa72b2E322491f,1669607663,1680765587,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0xb37047c8ba0e13f8ca93d9088faa72b2e322491f,0xe95f6604a591f6ba33accb43a8a885c9c272108c,0xb37047c8ba0e13f8ca93d9088faa72b2e322491f,104,157,148,0,100,0,35,1.2211538461538465
0x2263106A71c3fa90861B9d5F7a5c9AcF38707478,1669648295,1682586191,0xf51cd688b8744b1bfd2fba70d050de85ec4fb9fb,0x2263106a71c3fa90861b9d5f7a5c9acf38707478,0x2263106a71c3fa90861b9d5f7a5c9acf38707478,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,61,157,155,0,75,0,22,2.2295081967213117
0x7C7EEe32940b6a468daf7509544BC82366B564cF,1660898009,1675499951,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0x7c7eee32940b6a468daf7509544bc82366b564cf,0x7c7eee32940b6a468daf7509544bc82366b564cf,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,116,258,209,0,100,0,100,1.5775862068965518
0x48d9A256F5D176DFE02E3C3d705e8ed6e7bA151c,1631346712,1649918842,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x48d9a256f5d176dfe02e3c3d705e8ed6e7ba151c,0x48d9a256f5d176dfe02e3c3d705e8ed6e7ba151c,0xd1ad3bfa2f07d3d5e4420eeafef16476d9d88d6a,164,600,578,0,100,0,76,1.4878048780487805
0xD10b3AAe17C7a0950Dca17D0F21D23dae368c283,1644429849,1652173156,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xd10b3aae17c7a0950dca17d0f21d23dae368c283,0xd10b3aae17c7a0950dca17d0f21d23dae368c283,0x4b15496c7732f1fe23f38198902e9fcd8c82ce8d,383,449,449,0,100,0,33,0.4177545691906005
0xA2167D6cB6a5167FB7987a60e9612D1820DD56aF,1637999136,1682586719,0x4ad64983349c49defe8d7a4686202d24b25d0ce8,0xa2167d6cb6a5167fb7987a60e9612d1820dd56af,0xa2167d6cb6a5167fb7987a60e9612d1820dd56af,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,36,523,281,0,52,0,3,14.0
0xCBDC2220d90aD9eC4632793b9FCd3c07944764D8,1669731623,1682586839,0x4e7b110335511f662fdbb01bf958a7844118c0d4,0xcbdc2220d90ad9ec4632793b9fcd3c07944764d8,0xcbdc2220d90ad9ec4632793b9fcd3c07944764d8,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,56,156,148,0,67,0,19,2.482142857142857
0x97091233081a1ae135D82662A215D38EE680CDa9,1679403083,1682596907,0xf51cd688b8744b1bfd2fba70d050de85ec4fb9fb,0x97091233081a1ae135d82662a215d38ee680cda9,0x97091233081a1ae135d82662a215d38ee680cda9,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,9,44,0,0,12,0,0,3.7777777777777777
0xA1E2d2AAb780Ff30267637a76412ed1296a8af0A,1669779647,1682586923,0xcbdc2220d90ad9ec4632793b9fcd3c07944764d8,0xa1e2d2aab780ff30267637a76412ed1296a8af0a,0xa1e2d2aab780ff30267637a76412ed1296a8af0a,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,48,155,148,0,58,0,16,2.875
0x04311458701C4785a4b8387689fF56224643C06c,1669794719,1682587079,0xcbffcb2c38ecd19468d366d392ac0c1dc7f04bb6,0x04311458701c4785a4b8387689ff56224643c06c,0x04311458701c4785a4b8387689ff56224643c06c,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,52,155,148,0,62,0,18,2.6153846153846154
0xDac9D76F589Ad502352766D018FDeD2d18E3D4EB,1638879996,1682587151,0x83b8648e6c892d38d63c7ef07131c76ef9565cfb,0xdac9d76f589ad502352766d018fded2d18e3d4eb,0xdac9d76f589ad502352766d018fded2d18e3d4eb,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,32,513,281,0,43,0,1,15.4375
0xAF7bf051a26344B1863d05D4e20192613ddacD19,1666181219,1683149591,0x28c6c06298d514db089934071355e5743bf21d60,0xaf7bf051a26344b1863d05d4e20192613ddacd19,0xaf7bf051a26344b1863d05d4e20192613ddacd19,0x80c67432656d59144ceff962e8faf8926599bcf8,63,197,195,0,93,0,8,2.793650793650793
0xe3221fad68F3555933Fc39cCc226a91fd0040532,1653338221,1682588171,0x8e4fd0a080818377adef093d99392813c3526298,0xe3221fad68f3555933fc39ccc226a91fd0040532,0xe3221fad68f3555933fc39ccc226a91fd0040532,0x82e0b8cdd80af5930c4452c684e71c861148ec8a,43,346,41,0,49,0,15,7.744186046511628
0xb26a3bF8f0bA4df4586285727B9F5aEf98D66992,1682593103,1682593223,0xbe37ede7dbc213e1c25e0f885cdbe91e2f4e9c45,0xb26a3bf8f0ba4df4586285727b9f5aef98d66992,0xb26a3bf8f0ba4df4586285727b9f5aef98d66992,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,1,7,0,0,2,0,0,0.0
0x3061E09C3C0ccFCCB620Ded4e17B44a7Da068533,1682593271,1682593511,0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f,0x3061e09c3c0ccfccb620ded4e17b44a7da068533,0x3061e09c3c0ccfccb620ded4e17b44a7da068533,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,1,7,114,0,2,0,1,107.0
0xf8a6F3f9e4f51018E1a88c4Fa86AA98886506390,1649337361,1682604071,0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0xf8a6f3f9e4f51018e1a88c4fa86aa98886506390,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf8a6f3f9e4f51018e1a88c4fa86aa98886506390,68,392,400,0,85,0,31,5.455882352941177
0xD784a71da69855F8485Fd4D4564326e571Aab12f,1682600039,1682600795,0x608bb00a6efb0e873aba2895302936dd30d80aa0,0xd784a71da69855f8485fd4d4564326e571aab12f,0xd784a71da69855f8485fd4d4564326e571aab12f,0xf6b24544ca2581deef881bc7aaef0389da78c15d,2,7,0,0,3,0,0,0.0
0xB6d67af8303fF659A8D00d3A615F9E082982130B,1638356211,1664876291,0xe74a12e1befb0d65a399db1a6e231abd8cf4e746,0xb6d67af8303ff659a8d00d3a615f9e082982130b,0xb6d67af8303ff659a8d00d3a615f9e082982130b,0x5564886ca2c518d1964e5fcea4f423b41db9f561,168,519,216,0,100,0,12,1.0595238095238095
0x544A6e90554cd5A5f27a21c47d9295093FA7bE1f,1637775772,1682600303,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0x544a6e90554cd5a5f27a21c47d9295093fa7be1f,0x544a6e90554cd5a5f27a21c47d9295093fa7be1f,0x3a40312a1c376aecf855ef784371d1fb1aa2d25d,15,526,519,0,18,0,6,34.2
0xEE62bEFf0C9DC7eB4877aDe95907b10811BDf565,1673533883,1682597771,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xee62beff0c9dc7eb4877ade95907b10811bdf565,0xee62beff0c9dc7eb4877ade95907b10811bdf565,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,16,112,99,0,20,0,2,6.3125
0x2FD81970c20A68F671F46D984DA73d528c8BA20f,1680550895,1682597783,0x2fd81970c20a68f671f46d984da73d528c8ba20f,0x32400084c286cf3e17e7b677ea9583e60a000324,0x2fd81970c20a68f671f46d984da73d528c8ba20f,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,11,31,11,0,13,0,1,2.0
0xdc210e3dAAA3b974A09D4827949700617046496f,1668006203,1682896211,0xf7e7b5f0631fa7dd7024824c28578d01d4b67490,0xdc210e3daaa3b974a09d4827949700617046496f,0xdc210e3daaa3b974a09d4827949700617046496f,0x50296fa66ea1486e3255f2f1f4a815a58f2a5fb2,39,176,172,0,46,0,9,4.051282051282051
0xdB451eD659B841dd37111c39fF5C008c75Dc865E,1682597327,1682598035,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0xdb451ed659b841dd37111c39ff5c008c75dc865e,0xdb451ed659b841dd37111c39ff5c008c75dc865e,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,1,7,0,0,2,0,0,0.0
0xa29ea5144cb419E27d474D09496408154ce7B885,1682598683,1682598911,0x7bacd3e83522f484bc5128ea93bf7290f1f1b9e5,0xa29ea5144cb419e27d474d09496408154ce7b885,0xa29ea5144cb419e27d474d09496408154ce7b885,0xe46fd7b0327e513baaf69708669ccb7bb2dbc1ea,2,7,0,0,3,0,0,0.0
0xE46Fd7B0327E513Baaf69708669cCb7BB2dbC1ea,1682598911,1682599187,0xa29ea5144cb419e27d474d09496408154ce7b885,0xe46fd7b0327e513baaf69708669ccb7bb2dbc1ea,0xe46fd7b0327e513baaf69708669ccb7bb2dbc1ea,0x608bb00a6efb0e873aba2895302936dd30d80aa0,2,7,0,0,3,0,0,0.0
0xe49F5c743E10299d46CF02264EaBEf68A498b7c5,1548688701,1556032329,0xb7faa7f5c88b069b3eaf6f99ade4860f5da2fdf5,0xe49f5c743e10299d46cf02264eabef68a498b7c5,0xe49f5c743e10299d46cf02264eabef68a498b7c5,0xfd0174784ebce943bdb8832ecdea9fea30e7c7a9,1027,1557,1510,0,100,0,100,0.1528724440116845
0x2d79559842b125Ff98ED640A031E50e2d5061e9E,1663999271,1670053571,0xf1ec83626458f00aada9c768c5a6ac81c25174ad,0x2d79559842b125ff98ed640a031e50e2d5061e9e,0x2d79559842b125ff98ed640a031e50e2d5061e9e,0x1e3516211fe0cb030802237b4c4ce8277733a3b9,205,222,218,0,100,0,83,0.526829268292683
0x357cC01Ebd7503cEe2fb113e08F1Da103bA053dF,1633558641,1663337219,0x9696f59e4d72e237be84ffd425dcad154bf96976,0x357cc01ebd7503cee2fb113e08f1da103ba053df,0x357cc01ebd7503cee2fb113e08f1da103ba053df,0xd41923efbc0f99acbf0d487bdd0eaa747b7fe725,583,575,294,0,100,0,55,0.0686106346483705
0x8923b496D365c6dE1D694de37E9e11c18627DEc2,1598919907,1608866302,0x27e9f4748a2eb776be193a1f7dec2bb6daafe9cf,0x8923b496d365c6de1d694de37e9e11c18627dec2,0x8923b496d365c6de1d694de37e9e11c18627dec2,0xd9773379c134eec57da972042c5a25f1afa1e64a,301,975,975,0,100,0,100,1.0398671096345515
0xcE3D3fBb42D4e960F9Cb068C3a65242A269FEea5,1622254682,1635000827,0x9e3a72c1529e7323952f1451d348bca3dbe27433,0xce3d3fbb42d4e960f9cb068c3a65242a269feea5,0xce3d3fbb42d4e960f9cb068c3a65242a269feea5,0xae6a07ad57ccde4ff2faeb25330c5d80e9e18c45,1014,705,705,0,100,0,100,0.019723865877712
0x6B6325C436B5C54b3B579CeBAa1a339f96d33D38,1614051382,1619350222,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x6b6325c436b5c54b3b579cebaa1a339f96d33d38,0x6b6325c436b5c54b3b579cebaa1a339f96d33d38,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1022,800,801,0,100,0,100,0.0704500978473581
0xE5bD323D83b66bE9C0B841E9774d9098db30f9F7,1601986236,1670126999,0xf9ebccface465d13ec8ce1fa8faa482030661abb,0xe5bd323d83b66be9c0b841e9774d9098db30f9f7,0xe5bd323d83b66be9c0b841e9774d9098db30f9f7,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,112,940,940,0,100,0,40,4.973214285714286
0xF9C6E2df33FD1bFEeE4bA47Cd49Cc76600f335Ae,1669794803,1682601851,0xcbffcb2c38ecd19468d366d392ac0c1dc7f04bb6,0xf9c6e2df33fd1bfeee4ba47cd49cc76600f335ae,0xf9c6e2df33fd1bfeee4ba47cd49cc76600f335ae,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,45,155,148,0,55,0,14,3.066666666666667
0x740292CC525904BBd89F34baAF7da33F2c3ab65f,1681409831,1682601887,0x740292cc525904bbd89f34baaf7da33f2c3ab65f,0x5f04d47d698f79d76f85e835930170ff4c4ebdb7,0x740292cc525904bbd89f34baaf7da33f2c3ab65f,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,10,21,21,0,10,0,7,1.2
0xd002c63d11D43bF7377E3Ca28363b67D4E6cc53f,1667475923,1682672375,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xd002c63d11d43bf7377e3ca28363b67d4e6cc53f,0xd002c63d11d43bf7377e3ca28363b67d4e6cc53f,0x31f773b22fcd73c2c34327984294e3b01e750c62,29,182,9,0,38,0,2,5.758620689655173
0x8EB0b9d9dDF5cD558974e75972db02feca8cFd57,1639308811,1646986534,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x8eb0b9d9ddf5cd558974e75972db02feca8cfd57,0x8eb0b9d9ddf5cd558974e75972db02feca8cfd57,0x26eeb71350d60466ab18c8cbac1ea2d58c39c140,859,508,488,0,100,0,66,0.1559953434225844
0xb15c6d475aEbEFA2506A28969661850334190b1F,1647621583,1682595683,0x6260c7cf88caa5cb30bb2504f3548c8cf5b6e6c5,0xb15c6d475aebefa2506a28969661850334190b1f,0xb15c6d475aebefa2506a28969661850334190b1f,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,66,412,290,0,78,0,5,5.893939393939394
0x82179aBd2d47640c50BEB37D585BEd5e30213a30,1682595059,1682595287,0x1b9d4ed448a633ad8a8c3c292ee6664a6467cc08,0x82179abd2d47640c50beb37d585bed5e30213a30,0x82179abd2d47640c50beb37d585bed5e30213a30,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,1,7,0,0,2,0,0,0.0
0xd287269c2be5cfF712B4DC70cB6c45EBa315cb0A,1638882686,1682595191,0x83b8648e6c892d38d63c7ef07131c76ef9565cfb,0xd287269c2be5cff712b4dc70cb6c45eba315cb0a,0xd287269c2be5cff712b4dc70cb6c45eba315cb0a,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,48,513,299,0,69,0,19,10.145833333333334
0x6bb8B9e0763720c89d1094b59C0EAf967a98dAA5,1682504891,1682593595,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0x6bb8b9e0763720c89d1094b59c0eaf967a98daa5,0x6bb8b9e0763720c89d1094b59c0eaf967a98daa5,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,2,8,0,0,3,0,0,0.5
0x0E5E87EcC2dE43D4BA15199d86637F91792F8D44,1665315959,1682593811,0x79878f44d4803b25c915e34ef045c2446862d7ee,0x0e5e87ecc2de43d4ba15199d86637f91792f8d44,0x0e5e87ecc2de43d4ba15199d86637f91792f8d44,0x8329b55b59cc613acdef47e4ef2d7cbaf1a575c8,4,207,0,0,6,0,0,49.75
0x73cCbf9045D5E94c469b4062ac07E28f832aee69,1682593415,1682593775,0x8c8d7c46219d9205f056f28fee5950ad564d7465,0x73ccbf9045d5e94c469b4062ac07e28f832aee69,0x73ccbf9045d5e94c469b4062ac07e28f832aee69,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,1,7,0,0,2,0,0,0.0
0xF6B24544Ca2581DEeF881bc7AAeF0389Da78c15d,1682593571,1682600795,0xbe37ede7dbc213e1c25e0f885cdbe91e2f4e9c45,0xf6b24544ca2581deef881bc7aaef0389da78c15d,0xd784a71da69855f8485fd4d4564326e571aab12f,0xf6b24544ca2581deef881bc7aaef0389da78c15d,1,7,0,0,3,0,0,0.0
0x2c5fa38385ab9B27372035F263867Aa03aecA8dd,1638882488,1682593967,0x83b8648e6c892d38d63c7ef07131c76ef9565cfb,0x2c5fa38385ab9b27372035f263867aa03aeca8dd,0x2c5fa38385ab9b27372035f263867aa03aeca8dd,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,54,513,319,0,74,0,21,9.037037037037036
0x8d367160814c1cfEF4FceCFb15C1c68cDfd0C847,1670826611,1682593991,0xb910e78bdafcda34a45d8b59131b0bc24b836574,0x8d367160814c1cfef4fcecfb15c1c68cdfd0c847,0x8d367160814c1cfef4fcecfb15c1c68cdfd0c847,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,2,143,144,0,3,0,2,67.5
0xf793bB45ea152DC46e5B4ED98FDF7cAEa9d6Ba43,1656215779,1682594015,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xf793bb45ea152dc46e5b4ed98fdf7caea9d6ba43,0xf793bb45ea152dc46e5b4ed98fdf7caea9d6ba43,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,4,312,0,0,6,0,0,76.0
0xdFec9d6D8aEe4c260429CE8362Ce7b34B8b3611A,1650788947,1682594039,0x9696f59e4d72e237be84ffd425dcad154bf96976,0xdfec9d6d8aee4c260429ce8362ce7b34b8b3611a,0xdfec9d6d8aee4c260429ce8362ce7b34b8b3611a,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,29,375,341,0,32,0,2,12.275862068965518
0xa2eBDA31180FcDc32913D136FA587fb0689B0274,1676519891,1682594063,0x545d923b84459370b04e4a4df7a5a0a29eb47f4e,0xa2ebda31180fcdc32913d136fa587fb0689b0274,0xa2ebda31180fcdc32913d136fa587fb0689b0274,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,4,77,0,0,6,0,0,17.5
0x67fdB7E2C09ee7240628358087dDc6080e6FEA58,1677050759,1682594087,0x545d923b84459370b04e4a4df7a5a0a29eb47f4e,0x67fdb7e2c09ee7240628358087ddc6080e6fea58,0x67fdb7e2c09ee7240628358087ddc6080e6fea58,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,3,71,0,0,4,0,0,21.33333333333333
0x59c47C813A4D0438f5667f8f392031BFEFf57551,1605247573,1683125159,0xc31d78af086b9212ca55b39563a8a91524f36d71,0x59c47c813a4d0438f5667f8f392031bfeff57551,0x59c47c813a4d0438f5667f8f392031bfeff57551,0x977e43ab3eb8c0aece1230ba187740342865ee78,35,902,902,0,38,0,10,25.257142857142856
0xc9Aa90328E0e287D47e15e33c2d2f8d3d9e32F0D,1639391264,1682594171,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xc9aa90328e0e287d47e15e33c2d2f8d3d9e32f0d,0xc9aa90328e0e287d47e15e33c2d2f8d3d9e32f0d,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,15,507,507,0,17,0,4,32.93333333333333
0x23514F6d44078144E89c56c6658D4540cB471E9f,1676895383,1682594255,0xbeb3ff5e217461c882d278a58052c33fbc997a74,0x23514f6d44078144e89c56c6658d4540cb471e9f,0x23514f6d44078144e89c56c6658d4540cb471e9f,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,8,73,23,0,12,0,4,7.875
0xEFf7925b5e29829163C91983913961F924dd6F5f,1666635251,1682594375,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xeff7925b5e29829163c91983913961f924dd6f5f,0xeff7925b5e29829163c91983913961f924dd6f5f,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,17,192,34,0,18,0,3,10.529411764705882
0xa9aaFB3890CA256b52d0731E89c5A5d878326C11,1638882499,1682594411,0x83b8648e6c892d38d63c7ef07131c76ef9565cfb,0xa9aafb3890ca256b52d0731e89c5a5d878326c11,0xa9aafb3890ca256b52d0731e89c5a5d878326c11,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,52,513,319,0,72,0,20,9.288461538461538
0xD0Aa2F8C9B0ec0bb12F15F910c005bdd49BbE172,1614319499,1650617409,0x11c7f8beddaa009ee33709f6a957467e2825b0ad,0xd0aa2f8c9b0ec0bb12f15f910c005bdd49bbe172,0xd0aa2f8c9b0ec0bb12f15f910c005bdd49bbe172,0x40cf6a63c35b6886421988871f6b74cc86309940,545,797,798,0,100,0,100,0.1559633027522936
0x1eb5151D66d6e7E2B9850cB6a87fab6BfB11c270,1639408859,1682594903,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0x1eb5151d66d6e7e2b9850cb6a87fab6bfb11c270,0x1eb5151d66d6e7e2b9850cb6a87fab6bfb11c270,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,15,507,500,0,17,0,2,32.93333333333333
0x902B5D7E06eBB6b5F40059F86CF1b70A9a411a3D,1680438695,1682749967,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x902b5d7e06ebb6b5f40059f86cf1b70a9a411a3d,0x902b5d7e06ebb6b5f40059f86cf1b70a9a411a3d,0xef1b97b29c41d0ef89e90f2a0693af0667be63ce,18,32,28,0,24,0,1,1.0555555555555556
0x7776CaEA867683fB174b6b4fC47a2B31423b95E0,1629986069,1631105353,0x9696f59e4d72e237be84ffd425dcad154bf96976,0x7776caea867683fb174b6b4fc47a2b31423b95e0,0x7776caea867683fb174b6b4fc47a2b31423b95e0,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1942,616,605,0,100,0,100,0.0102986611740473
